,task_id,endpoint_id,user_id,function_id,task_status,predicted_runtime,predicted_energy,predicted_credits,running_duration,energy_consumed,credits_consumed,llc_misses,instructions_retired,core_cycles,ref_cycles,time_completed,name
641,aef017fc-3461-4122-b30b-b7e640a1a3eb,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_2,61bbd308-3cb2-4755-965a-e5328aaf858f,finished,2.02222,18.2158,0.00287361,2.22678,10.9522,0.00278358,1726020.0,2312640000.0,699681000.0,597924000.0,2024-03-21 19:15:36,matrix_multiplication
642,b08b2794-718a-49ed-871a-d92833006f2c,1a302149-7bef-40fe-9dc1-08ae540dc719,user_2,90aa63be-cc1b-47b7-8959-0e1a678f75d7,finished,3.38753,15.9842,0.00401743,3.20808,13.1355,0.00397118,0.0,0.0,0.0,0.0,2024-03-21 19:15:36,graph_pagerank
643,b6b286f8-c4cd-4216-ae6c-336a5ce07924,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,3bf71dfc-966b-4bb4-b508-e1aaaf940008,finished,3.38753,15.9842,0.00401743,3.34677,13.1784,0.0040744,0.0,0.0,0.0,0.0,2024-03-21 19:15:36,graph_pagerank
644,c1d13977-fa8c-4f0d-a7b3-e317e279c144,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,64988515-6523-416f-9bc0-609d3ffc140c,finished,1.95769,16.5181,0.00269152,2.09574,0.0,0.0017766,5030600.0,3318450000.0,1197150000.0,1020480000.0,2024-03-21 19:15:36,matrix_multiplication
645,c2e6bad3-b22a-4d35-a2ee-09220523d48a,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,6634bde9-e931-494d-8f0d-bbe9e679dde4,finished,3.38753,15.9842,0.00401743,3.25819,13.4076,0.00404194,0.0,0.0,0.0,0.0,2024-03-21 19:15:36,graph_pagerank
646,cec725b1-3910-45de-b3a5-ac2fb2bc8df9,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,8978528a-a7ad-4bfb-9338-1c2b17586cb0,finished,3.39712,7.22877,0.00288106,4.14254,2.31236,0.00321741,0.0,0.0,0.0,0.0,2024-03-21 19:15:36,matrix_multiplication
647,e688b333-be76-4d66-9988-23338fc1aae0,1a302149-7bef-40fe-9dc1-08ae540dc719,user_0,ee4e259c-47d6-475e-a8fd-99735089b0a9,finished,0.690785,1.39964,0.00057668,0.566915,0.0198292,0.000401625,0.0,0.0,0.0,0.0,2024-03-21 19:15:36,molecular_dynamics_ie
648,fa736986-664e-4875-8a1c-8708c354a0cc,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,98e02e0e-86c5-4757-8302-69bb86060527,finished,2.02222,18.2158,0.00287361,2.1386,10.42,0.00266538,1680530.0,2295020000.0,693250000.0,592765000.0,2024-03-21 19:15:36,matrix_multiplication
649,048a0ad9-7cfb-4c92-9b9d-bb6073c5b03a,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,b8495979-a528-480f-a97f-6de594e69c7d,finished,1.95769,16.5181,0.00269152,2.44468,0.0,0.00207133,4653370.0,3854380000.0,1384420000.0,1150740000.0,2024-03-21 19:15:35,matrix_multiplication
650,0e2f917e-f812-4432-b8ec-4fdd8cb53841,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,90d2bd93-2c69-4c4f-b750-d28b4c1e6a10,finished,2.02222,17.2317,0.00279393,2.1153,7.74317,0.00242878,1273250.0,2603040000.0,782027000.0,708549000.0,2024-03-21 19:15:35,matrix_multiplication
651,12ef5fad-239a-464d-87b8-ca510de89d9e,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,25f81f37-6aef-4c48-81d6-3772848882b3,finished,2.02222,17.2317,0.00279393,2.08876,9.25564,0.00252864,1609480.0,2512520000.0,758226000.0,645262000.0,2024-03-21 19:15:35,matrix_multiplication
652,1eb2d394-29aa-4ba0-993f-3e46f5d70189,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,8545a61f-b94e-4900-b0cd-285f87f406d1,finished,2.02222,17.2317,0.00279393,2.18449,11.7806,0.00281464,1432820.0,2589880000.0,777565000.0,664816000.0,2024-03-21 19:15:35,matrix_multiplication
653,4dc223bc-a3b4-4a85-9cdf-a1e5e220410c,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,18925791-3abf-4bc3-9aea-0829d2b97a8d,finished,0.690785,1.39964,0.00057668,0.586898,0.01966,0.000415669,0.0,0.0,0.0,0.0,2024-03-21 19:15:35,molecular_dynamics_ie
654,6c56c5a4-d549-4497-8426-61bae8b0a805,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,81298a75-8893-4581-967c-14070dd6f9ab,finished,1.95769,17.4701,0.00276861,2.01826,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21 19:15:35,matrix_multiplication
655,81f6d42b-cdb6-4d0a-b69a-9eec45209cc5,1a302149-7bef-40fe-9dc1-08ae540dc719,user_0,7ef78391-3bd1-46f7-aa05-08f713a628f0,finished,3.38753,15.9842,0.00401743,3.36011,12.513,0.00399702,0.0,0.0,0.0,0.0,2024-03-21 19:15:35,graph_pagerank
656,8b782691-e2c1-49d1-b5aa-211c564fc2f1,1a302149-7bef-40fe-9dc1-08ae540dc719,user_2,b9ef6fe8-7dc4-4595-a914-818855e471b8,finished,3.38753,15.9842,0.00401743,3.36032,13.2382,0.00409173,0.0,0.0,0.0,0.0,2024-03-21 19:15:35,graph_pagerank
657,994a45fb-6d74-436e-90ef-c091af6c7646,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,802a8df4-f01c-4790-a8a4-b4b84a91e13c,finished,2.02222,18.2158,0.00287361,2.19191,11.1081,0.0027665,1196060.0,2257190000.0,678346000.0,584864000.0,2024-03-21 19:15:35,matrix_multiplication
658,b38b3b8b-4db7-4fec-9d27-3ed32ce50318,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,7963678d-8bb2-4b42-8a3b-4b5b66fbadd9,finished,3.39712,7.22877,0.00288106,4.13054,4.21846,0.00345755,0.0,0.0,0.0,0.0,2024-03-21 19:15:35,matrix_multiplication
659,c7396b16-df5f-4d60-8227-495814c7f96d,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,d26a87b8-4930-4041-8fb9-11dc79f8c654,finished,1.95769,17.4701,0.00276861,2.10856,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21 19:15:35,matrix_multiplication
660,f309cf74-ac21-4894-8fd9-b7bd2ab1da3a,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_2,332798f8-a815-49a3-a3a4-d567cd3cadaf,finished,2.02222,18.2158,0.00287361,2.42829,11.2128,0.00297633,1828520.0,2450200000.0,739117000.0,655492000.0,2024-03-21 19:15:35,matrix_multiplication
661,fe1886f1-11fb-404f-8284-0c03fd759734,1a302149-7bef-40fe-9dc1-08ae540dc719,user_2,0f7d2e69-a255-45b2-bc32-bbf13f91f75d,finished,3.38753,15.9842,0.00401743,3.08909,11.2986,0.00364787,0.0,0.0,0.0,0.0,2024-03-21 19:15:35,graph_pagerank
662,2757a205-47b5-40eb-90d7-b9883730832e,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_2,d78d66ac-6ba2-40c2-ae98-5d2075a3d099,finished,2.02222,17.2317,0.00279393,1.9722,12.1371,0.00266269,1488130.0,2567530000.0,773187000.0,676486000.0,2024-03-21 19:15:34,matrix_multiplication
663,4ddeb314-2134-4bfa-84c7-f49747fc3a35,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,cf8f4787-8ab2-4062-9982-0cd9424c4d23,finished,1.95769,16.5181,0.00269152,2.15486,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21 19:15:34,matrix_multiplication
664,58cbf22e-fe06-4e07-8ae9-e5694098c137,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,930d46b7-214b-4e60-9f60-89587d8c38aa,finished,1.95769,16.5181,0.00269152,2.42577,0.0,0.00205531,5838450.0,3844980000.0,1385480000.0,1150290000.0,2024-03-21 19:15:34,matrix_multiplication
665,ba436172-24e8-4cce-8f4e-be90baa9ad8a,1a302149-7bef-40fe-9dc1-08ae540dc719,user_2,c308c898-c91b-442a-ae22-da0f5bba9165,finished,0.690785,1.39964,0.00057668,0.600243,0.0198433,0.000425086,0.0,0.0,0.0,0.0,2024-03-21 19:15:34,molecular_dynamics_ie
666,c81ade6a-aaf5-4724-80a2-dc12513211e7,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_2,4dd018df-19e9-4bf7-b34d-2dc79c633416,finished,2.02222,17.2317,0.00279393,2.33298,14.1531,0.00313323,2542460.0,2021350000.0,619441000.0,549868000.0,2024-03-21 19:15:34,matrix_multiplication
667,cc4183cc-12dd-43a4-9272-63cd42ba5407,1a302149-7bef-40fe-9dc1-08ae540dc719,user_2,3d7991ef-eca7-4bae-8847-d622ce5e1586,finished,0.690785,1.39964,0.00057668,0.589125,0.0177159,0.000416982,0.0,0.0,0.0,0.0,2024-03-21 19:15:34,molecular_dynamics_ie
668,d64a81e6-f57c-4cea-bccc-a1beeb86c31b,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,0d32f55d-023a-4fae-b60e-b3af4bfd2e30,finished,3.39712,7.22877,0.00288106,4.46276,3.25185,0.00356534,0.0,0.0,0.0,0.0,2024-03-21 19:15:34,matrix_multiplication
669,e49a51c7-1f27-42ba-84ac-1aa500469341,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,a855b488-8f24-4407-a301-258fb55c5df2,finished,1.95769,16.5181,0.00269152,1.97865,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21 19:15:34,matrix_multiplication
670,e6758e48-fb2d-4218-ae9f-783cc096f3d5,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,ae26de0f-8376-4c66-931d-c2e0f476ac43,finished,3.39712,7.22877,0.00288106,4.26357,2.65552,0.00334736,0.0,0.0,0.0,0.0,2024-03-21 19:15:34,matrix_multiplication
671,f0b825c5-8cb4-4c90-b86c-7fcd042242fa,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_2,dfed4fe8-fa56-459f-b15c-2f21f398f77c,finished,2.02222,17.2317,0.00279393,2.18859,9.4023,0.00262556,1841590.0,2494350000.0,752430000.0,643237000.0,2024-03-21 19:15:34,matrix_multiplication
672,446f78a9-1ffc-4ef2-bacf-eb5ad3179e02,1a302149-7bef-40fe-9dc1-08ae540dc719,user_0,a679cba6-2504-4743-baa2-6732a77c5e20,finished,0.690785,1.39964,0.00057668,0.504131,0.0158884,0.000356919,0.0,0.0,0.0,0.0,2024-03-21 19:15:33,molecular_dynamics_ie
673,602cf2fc-3c02-45ad-8ef6-250db7dfdef9,1a302149-7bef-40fe-9dc1-08ae540dc719,user_0,dc3f9b89-9ab5-404b-8ca2-37b902323016,finished,0.690785,1.39964,0.00057668,0.538135,0.019166,0.000381281,0.0,0.0,0.0,0.0,2024-03-21 19:15:33,molecular_dynamics_ie
674,af70973b-a6ab-4eeb-bccc-1c2bc742531c,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,d7a45790-24f1-4baa-9c0e-79c8d04dc0cd,finished,3.38753,15.9842,0.00401743,3.15021,11.5472,0.00372331,0.0,0.0,0.0,0.0,2024-03-21 19:15:33,graph_pagerank
675,b2c10acd-10bb-478d-b750-19854337d614,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,74c85703-d37c-4acb-93be-673eb2fd5724,finished,3.39712,7.22877,0.00288106,4.03951,2.47015,0.00316548,0.0,0.0,0.0,0.0,2024-03-21 19:15:33,matrix_multiplication
676,c01bb54e-01b2-422e-9ea7-5ac29cb7daf5,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,db3fa9e2-a8a8-46eb-8a90-3439f0340ed6,finished,3.38753,15.9842,0.00401743,3.28938,12.4037,0.00393298,0.0,0.0,0.0,0.0,2024-03-21 19:15:33,graph_pagerank
677,03378160-1204-4068-81db-2cff7923ef3c,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_2,0b75e272-7194-4866-ad59-77b412c46947,finished,4.12074,15.8459,0.00397373,9.10411,23.155,0.00848299,0.0,0.0,0.0,0.0,2024-03-21 19:15:32,cholesy_decomposition
678,198182b9-728b-47bd-b28b-8c827bf09915,1a302149-7bef-40fe-9dc1-08ae540dc719,user_0,09254561-30c0-42bf-b262-99d97b78baa8,finished,3.38753,15.9842,0.00401743,2.94307,11.4117,0.00355984,319997000.0,7920270000.0,6707880000.0,0.0,2024-03-21 19:15:32,graph_pagerank
679,21553151-e407-4fc9-ac17-e7edab60bc72,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_1,7bbff826-19f6-4fa1-9a65-16ec63a98eca,finished,4.12074,15.8459,0.00397373,8.43059,25.1501,0.00830759,0.0,0.0,0.0,0.0,2024-03-21 19:15:32,cholesy_decomposition
680,e9d7b8ed-8e47-432f-bb07-38c5eb606aa2,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_2,edee5dcb-cbf5-4f5f-aa58-163b24a11edf,finished,4.12074,15.8459,0.00397373,9.25202,22.5906,0.00850611,0.0,0.0,0.0,0.0,2024-03-21 19:15:32,cholesy_decomposition
681,f938a24b-a7f9-4fde-a121-427f87001ce5,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,af136047-00b9-4d10-90c0-09a6beca9073,finished,0.690785,1.39964,0.00057668,0.525204,0.0160799,0.000371777,0.0,0.0,0.0,0.0,2024-03-21 19:15:32,molecular_dynamics_ie
682,4fbba245-0118-4778-90af-14a33e000269,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_1,c1c7447c-62f1-4550-ad73-edf188f88f50,finished,4.12074,16.1278,0.00400811,5.33361,14.2646,0.00505501,0.0,0.0,0.0,0.0,2024-03-21 19:15:31,cholesy_decomposition
683,60118d06-3012-49c2-9da6-1419091e93e6,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_1,949dc0b2-b63e-412f-8955-69bfc39daf26,finished,4.12074,15.8459,0.00397373,9.47999,21.1935,0.00847746,0.0,0.0,0.0,0.0,2024-03-21 19:15:31,cholesy_decomposition
684,6e8f9ba9-d7ba-4eee-bc87-9d0b239d7376,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_1,3abc5cd0-16df-4b13-bd86-27b51d9b6b36,finished,4.12074,15.8459,0.00397373,9.79316,23.6242,0.00896854,0.0,0.0,0.0,0.0,2024-03-21 19:15:31,cholesy_decomposition
685,dbf95da6-fafd-4bca-a935-af9c940587b0,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_1,de126039-2d1e-428e-8f38-1b30152a86de,finished,4.12074,16.1278,0.00400811,7.89284,18.5732,0.0071713,0.0,0.0,0.0,0.0,2024-03-21 19:15:31,cholesy_decomposition
686,e75d2b45-18de-4b58-80d4-b49c31771c1f,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_2,3a250170-7f74-45fa-85d9-a76db240a967,finished,4.12074,15.8459,0.00397373,10.114,19.9272,0.00871717,0.0,0.0,0.0,0.0,2024-03-21 19:15:31,cholesy_decomposition
687,3579559d-4022-41de-b924-12302685ebdd,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_0,a35df782-7639-4556-b9d8-4099c71a16ea,finished,4.12074,15.8459,0.00397373,10.1657,20.7072,0.00884442,0.0,0.0,0.0,0.0,2024-03-21 19:15:30,cholesy_decomposition
688,3bf49393-5d45-4803-8573-d66461134a3d,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_0,88499772-4064-43a2-b330-7fba9f1c3200,finished,4.12074,15.8459,0.00397373,11.0204,22.1255,0.00954865,0.0,0.0,0.0,0.0,2024-03-21 19:15:30,cholesy_decomposition
689,d4116c9e-0ebc-4074-98ab-20ba2632458c,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_2,1788c90f-4cf4-4064-9d92-c2e50e98560e,finished,4.12074,15.8459,0.00397373,9.53704,22.8412,0.00871385,0.0,0.0,0.0,0.0,2024-03-21 19:15:30,cholesy_decomposition
690,d69560bc-cb9e-4f23-8e75-11705f5838d5,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_1,48612c12-8752-4991-a23e-13604b497946,finished,4.12074,15.8459,0.00397373,9.43784,21.1434,0.00844514,0.0,0.0,0.0,0.0,2024-03-21 19:15:30,cholesy_decomposition
691,3d04f5a6-58bc-440a-9cfe-531085258e3b,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_0,b9f39647-f0fc-442a-9aca-9d8ab1c60829,finished,4.12074,15.8459,0.00397373,9.92825,21.0694,0.00874097,0.0,0.0,0.0,0.0,2024-03-21 19:15:29,cholesy_decomposition
692,5a9566e6-3795-4353-887e-600220578a94,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_1,8f35b7f4-8c14-4692-9aac-243ae2fdff3c,finished,4.12074,15.8459,0.00397373,9.75504,21.6976,0.00870991,0.0,0.0,0.0,0.0,2024-03-21 19:15:29,cholesy_decomposition
693,ced51a08-5279-4083-ab26-f173d4994fdd,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_0,b69f1635-ab3d-4e27-ae7d-a158257d97f2,finished,4.12074,15.8459,0.00397373,9.85508,20.5118,0.00862749,0.0,0.0,0.0,0.0,2024-03-21 19:15:29,cholesy_decomposition
694,fd1e4805-c1b3-45a7-bdf3-001ca5573a62,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_2,929049f6-3315-4e19-9794-4b6821ff3486,finished,4.12074,16.1278,0.00400811,4.88051,12.1439,0.00451473,0.0,0.0,0.0,0.0,2024-03-21 19:15:29,cholesy_decomposition
695,0d0d3502-aeac-46bc-8f1c-451df368bd7f,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_0,406232a0-56c9-4788-a3a3-a4eb33b928b1,finished,4.12074,15.8459,0.00397373,8.86794,24.2083,0.00846463,0.0,0.0,0.0,0.0,2024-03-21 19:15:28,cholesy_decomposition
696,14e993df-ab0b-454e-ad7d-1039789f8272,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_2,8fd75e70-a314-4210-aa85-bf2875472c68,finished,4.12074,16.1278,0.00400811,7.95018,18.4611,0.00719327,0.0,0.0,0.0,0.0,2024-03-21 19:15:28,cholesy_decomposition
697,e9233f0c-2244-4c24-a917-d7edc8ed2ed4,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_0,e1b22a42-5593-437d-bbac-0edc9cdbd32b,finished,4.12074,15.8459,0.00397373,8.41451,18.8532,0.00752973,0.0,0.0,0.0,0.0,2024-03-21 19:15:28,cholesy_decomposition
698,3dd71f75-edef-482d-90a3-d7fba5c0c14f,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_2,b47f6fd6-f96d-48df-bb0f-efbbeabdcf0a,finished,4.12074,15.8459,0.00397373,8.43555,25.8731,0.00839886,0.0,0.0,0.0,0.0,2024-03-21 19:15:27,cholesy_decomposition
699,4008adb7-4843-41db-b978-942b1013f49b,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,264df5b6-ad2d-4f47-8d85-41f487e97aff,finished,1.95769,16.5181,0.00269152,2.37497,0.0,0.00201331,4808300.0,3764920000.0,1350580000.0,1123140000.0,2024-03-21 19:15:27,matrix_multiplication
700,59b5c9ff-52d7-4816-9b18-fb5556297978,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_2,d6a62224-a6df-4a1b-8974-8cd2d99669ee,finished,4.12074,15.8459,0.00397373,9.43239,20.4827,0.00836119,0.0,0.0,0.0,0.0,2024-03-21 19:15:27,cholesy_decomposition
701,77c90842-47e3-44e8-899e-81689e1cf3fd,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_2,414ed57e-6fba-41c4-a7c7-cd586fbdc057,finished,2.02222,17.2317,0.00279393,2.18476,12.8137,0.00289852,1369810.0,2037580000.0,615585000.0,561716000.0,2024-03-21 19:15:27,matrix_multiplication
702,fd589bc9-2d3d-40bc-a0c8-34ec6bd66273,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_2,3a13f335-102f-4443-b8df-7a8fc6bd3ba4,finished,4.12074,15.8459,0.00397373,11.6792,26.0252,0.0104337,0.0,0.0,0.0,0.0,2024-03-21 19:15:27,cholesy_decomposition
703,2c132803-c2d0-4635-8821-4a58e72bbe40,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_0,67686106-0d43-408e-b033-ab7285b762d3,finished,4.12074,15.8459,0.00397373,9.32699,21.1255,0.00837405,0.0,0.0,0.0,0.0,2024-03-21 19:15:26,cholesy_decomposition
704,9109a5f4-ee5e-43e9-8af0-76be60d412db,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_1,54417d38-4aea-4f6b-96a5-cd9926f835eb,finished,4.12074,15.8459,0.00397373,8.16766,24.7601,0.0080966,0.0,0.0,0.0,0.0,2024-03-21 19:15:26,cholesy_decomposition
705,b50be64a-3779-4125-9bcb-5541a24a895f,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_2,1f094e8b-1241-41bf-94aa-fa32ad594cfc,finished,2.02222,17.2317,0.00279393,2.21467,8.54583,0.00257842,1792080.0,2212250000.0,668933000.0,572436000.0,2024-03-21 19:15:26,matrix_multiplication
706,dc114564-107e-46bc-89a8-cd5f313f2767,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_0,4352e9b4-a82c-4653-83ff-4e6cfa9fb54e,finished,4.12074,16.1278,0.00400811,8.99574,18.3209,0.00782613,0.0,0.0,0.0,0.0,2024-03-21 19:15:26,cholesy_decomposition
707,dcd414d3-1eb1-43ac-a76d-eaf5eaad14e1,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,11fd28eb-9d1e-4f75-b113-a58cb1dc65d2,finished,1.95769,16.5181,0.00269152,2.01405,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21 19:15:26,matrix_multiplication
708,16efbaee-a187-4f4b-8c88-0748258bc37d,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_2,817dc9f0-def6-4fc8-b358-dc2bdcef3f22,finished,2.02222,17.2317,0.00279393,2.2333,16.2846,0.00322092,1458200.0,1953620000.0,590133000.0,505301000.0,2024-03-21 19:15:25,matrix_multiplication
709,1dbf9030-7cec-4514-9e71-92a9d9ae073c,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_1,1c107e9d-b545-4444-aa3c-14f416952c3a,finished,4.12074,15.8459,0.00397373,8.63436,21.9872,0.00804858,0.0,0.0,0.0,0.0,2024-03-21 19:15:25,cholesy_decomposition
710,20632bd3-5673-4014-9f8c-7978968cf22e,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_0,58e72df3-d268-497b-a918-9e84a6c21eb5,finished,4.12074,15.8459,0.00397373,9.92974,18.9913,0.00848849,0.0,0.0,0.0,0.0,2024-03-21 19:15:25,cholesy_decomposition
711,4b862aa0-4d40-4003-985d-986324447e1e,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_0,af604fb3-b2b2-4e37-a613-77aee4544fff,finished,4.12074,15.8459,0.00397373,9.59495,20.8158,0.00850286,0.0,0.0,0.0,0.0,2024-03-21 19:15:25,cholesy_decomposition
712,77bfe808-781a-429d-ba79-7117b592f5d9,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,ff3fb2af-f561-4b85-a35e-513004fc3dc7,finished,1.95769,16.5181,0.00269152,1.89601,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21 19:15:25,matrix_multiplication
713,86421561-2f20-48fb-b5e5-6da0b8c7742a,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,f4c94a30-b8f2-4acc-bc78-00fa9672f34e,finished,2.02222,17.2317,0.00279393,2.24869,16.6463,0.00326331,1899720.0,1970430000.0,599064000.0,517059000.0,2024-03-21 19:15:25,matrix_multiplication
714,b48a4bb0-5534-4124-b02d-0a8ec2aa857b,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_0,c1a47bc6-1612-4983-881e-638bc51846ae,finished,4.12074,16.1278,0.00400811,4.5341,13.0558,0.00441061,0.0,0.0,0.0,0.0,2024-03-21 19:15:25,cholesy_decomposition
715,f1ecdf64-0325-45c7-a2fc-0328ab8a72e2,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_1,b253becf-68cd-4d7b-aa5f-9938ec8a68fd,finished,4.12074,15.8459,0.00397373,9.48732,25.5494,0.00901319,0.0,0.0,0.0,0.0,2024-03-21 19:15:25,cholesy_decomposition
716,fb81bc8c-a6e8-4dda-81d3-11206cef035d,6754af96-7afa-4c81-b7ef-cf54587f02fa,user_2,45bff3d5-fe49-4c12-95b0-e2fa214d2b7e,finished,4.12074,15.8459,0.00397373,9.3636,21.4912,0.0084414,0.0,0.0,0.0,0.0,2024-03-21 19:15:25,cholesy_decomposition
717,1077be3f-7af7-4d81-9b67-47dfb2d7f2cc,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,f43c0979-7ab9-4da5-a4a8-955a510e4d90,finished,1.95769,16.5181,0.00269152,1.91844,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21 19:15:24,matrix_multiplication
718,175209da-a66c-4072-92f5-dc3eb4af442e,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,f5d537ef-bed6-48ff-8be3-18094c454e5d,finished,2.02222,18.2158,0.00287361,1.99569,13.6971,0.002809,1509380.0,1916650000.0,579678000.0,446093000.0,2024-03-21 19:15:24,matrix_multiplication
719,237f64a9-c7a3-477b-a07f-80c5f96d346a,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_2,fe2073e1-44fc-4644-be39-5fed78aab466,finished,2.02222,18.2158,0.00287361,2.05821,11.5168,0.00268571,1166780.0,2059190000.0,618728000.0,529659000.0,2024-03-21 19:15:24,matrix_multiplication
720,3b22f453-25ae-4219-9731-97ea696f9e9e,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,e9bb5bc0-3538-46f5-ad19-c86d93da3b51,finished,1.95769,16.5181,0.00269152,1.85617,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21 19:15:24,matrix_multiplication
721,3d19617a-df32-419d-bed1-9ed61b034107,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,a902d8dd-6c89-463b-9cea-d03d55b75bc2,finished,2.02222,17.2317,0.00279393,2.31398,10.1296,0.00279125,1302620.0,2216050000.0,670970000.0,574586000.0,2024-03-21 19:15:24,matrix_multiplication
722,4ee1343b-3e8d-4b62-9d62-59da9ab68739,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_2,fee4bfe6-5d34-4db3-8367-dd78d720e3ef,finished,2.02222,17.2317,0.00279393,2.04031,7.30365,0.00232932,1244540.0,2351600000.0,707934000.0,581085000.0,2024-03-21 19:15:24,matrix_multiplication
723,7b3a2a89-90fa-44dd-ae73-927ac73ff65f,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,05ad6de9-969e-4ca5-b78f-8f60ccd4f8ef,finished,1.95769,16.5181,0.00269152,2.17803,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21 19:15:24,matrix_multiplication
724,904e75de-bd08-4cdf-b000-63d7e9402387,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_2,170ce614-1c03-4994-b026-74a433c7c1e0,finished,2.02222,18.2158,0.00287361,2.01136,9.30104,0.00246639,1113210.0,2240770000.0,671169000.0,572689000.0,2024-03-21 19:15:24,matrix_multiplication
725,9a059cda-cd91-4828-85be-72a040e57b5d,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,fccfc9b7-d74e-4d4f-aaf6-31938a00b046,finished,2.02222,17.2317,0.00279393,2.18859,8.59507,0.00256019,1175320.0,2351060000.0,706790000.0,623897000.0,2024-03-21 19:15:24,matrix_multiplication
